id,DocumentId,Title,OtherProperty,RelType,RelID,RelTitle,RelCType,TextSize,ClusterText,title,Filename,WebPageAddress
COLLECT10125545802,COLLECT10125545802,article_b8471ebb a1b6 54aa 980e 0e953d56a48c,GDELT-15351399491562851762375.pdf,"Child,Child,Child","COLLECT10125545982,COLLECT10125645647,COLLECT10125645648","Image 0 - article_b8471ebb a1b6 54aa 980e 0e953d56a48c,858110993: 090: Investigate\, not specified below,858110994: 090: Investigate\, not specified below","Attachment,GDELTEvent,GDELTEvent",7401,"MICHIGAN CITY – Searchers got a break from the weather Tuesday as they continued looking for a 17-year-old South Bend boy missing since Saturday in Lake Michigan off Washington Park.  Rough water and high waves hindered divers on Sunday and Monday in the search for Rahem Mason. And though a U.S. Coast Guard boat, a Michigan City Fire Department drone and watchers along the shore and in a helicopter have been used for three days, the teen had not been found as of late Tuesday evening.  La Porte County Coroner Bob Cutler said at one point Tuesday, his office was notified that searchers may have found a body in the lake, but it turned out to be nothing but a blanket.  He said the ""aggressive search"" was ongoing.  Witnesses saw Mason, who was swimming, disappear beneath the waves and not resurface at around 7:07 p.m. Saturday, according to Indiana Department of Natural Resources Law Enforcement Officer Tyler Brock.  Divers from the Michigan City Police Department, La Porte County Sheriffs Department, Michigan City Fire Department, and IDNR Conservation officers met Monday morning and determined conditions remained unsafe to conduct dive operations due to five-foot waves in the Washington Park area.  Waves crashed over the breakwall as members of the various departments walked the lighthouse pier to visually search the area near the pier, and the Fire Department launched a UAV (drone) to search the area from the air, Brock said.  Conservation officers had also planned a sonar search by boat Monday afternoon, but lake conditions made that impossible as well. But divers and the boat were back in the water Tuesday morning, he said.  Mason, the youngest of eight children in his family, was to be a junior at South Bend Washington High School this fall. He was at the beach with a group from his church, according to family members.  After he was reported missing, firefighters arrived and began to manually search the water, Brock said. But high waves and strong currents prevented a search by scuba divers.  A U.S. Coast Guard vessel also responded and searched the area, while the Coast Guard helicopter conducted an air search.  ""The incident occurred after normal swimming hours and the water had been closed to swimming throughout the day due to dangerous waves and currents,"" he said.  The National Weather Service had issued a Beach Hazard Advisory because of winds that were causing high waves and possible rip currents. That advisory remained in effect until Sunday evening, with waves of 3-5 feet, dangerous swimming conditions, and strong structural and rip currents.  Winds diminished late Monday and remained calm on Tuesday.  As of last week, there had been 13 drownings in Lake Michigan in 2019, according to the Great Lakes Surf Rescue Project, including two in Indiana.  On Feb. 11, Scott Tharp, 59, of Gary died of accidental drowning. A fisherman found Tharp’s body four days later in a public fishing area at the Port of Indiana near Burns Harbor, a Coast Guard crew near the port recovered the body.  And on May 18, 23-year-old Jacob Sandy of Michigan was seen kayaking off Porter Beach. His body was discovered 11 days later by an Indiana Dunes National Park employee about a quarter-mile east of Porter Beach on the shore of Lake Michigan.  Last year there were 43 drownings in Lake Michigan, including two in Michigan City, according to the GLSRP.  —From staff reports
",,,https://www.heraldargus.com/news/search-continues-for-missing-swimmer/article_b8471ebb-a1b6-54aa-980e-0e953d56a48c.html
COLLECT10126208556,COLLECT10126208556,we got another big one coming large wave blows out window in ocso boat,GDELT-4012798721563125957081.pdf,"Child,Child,Child,Child,Child,Child,Child,Child,Child,Child,Child,Child,Child","COLLECT10126306295,COLLECT10126306296,COLLECT10126306330,COLLECT10126306420,COLLECT10126306424,COLLECT10126306444,COLLECT10126306736,COLLECT10126306737,COLLECT10126306738,COLLECT10126306739,COLLECT10126306937,COLLECT10126306947,COLLECT10126306960","858984906: 043: Host a visit,858984907: 043: Host a visit,858984941: 190: Use conventional military force\, not specified below,858985031: 012: Make pessimistic comment,858985035: 130: Threaten\, not specified below,858985055: 130: Threaten\, not specified below,858985347: 042: Make a visit,858985348: 042: Make a visit,858985349: 060: Engage in material cooperation\, not specified below,858985350: 060: Engage in material cooperation\, not specified below,858985548: 130: Threaten\, not specified below,858985558: 190: Use conventional military force\, not specified below,858985571: 012: Make pessimistic comment","GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent",6421,"Jul 13, 2019 at 8:38 AM Jul 13, 2019 at 1:16 PM   The deputies were responding to a boat in distress in the Destin East Pass as Tropical Storm Barry stirred up local waters.  DESTIN — A face full of glass was not on Robert Wagner’s itinerary when he got out of bed on Friday.  But that’s what happened when the three-year Okaloosa County Sheriff’s Office deputy responded to a report of a boat in distress in the Destin East Pass.  “One of our beach guys heard (Destin) Beach Safety talking a vessel in distress in the East Pass,” said Wagner, who is a member of the department’s Marine Unit.  He and Deputy Daryl Culberson dispatched from the Destin Coast Guard station just before 5 p.m. in the department’s Safe Boat, a 25-foot vessel purpose-built to handle rough water. The boat had been previously owned by the Coast Guard.  “It was a mess,” Wagner said of the East Pass. Large waves stirred up by Tropical Storm Barry, now Hurricane Barry, were heading northward through the channel, and an outgoing tide made the water even more treacherous.  As the two fought their way through the turbulent water toward a pontoon boat, which apparently had fouled its prop with the anchor line, Wagner saw the approaching wave.  “We got another big one coming here,” he said, warning Culberson to brace himself. ""Big one.""  The wave broke over the bow and hit the windshield, knocking it out. Wagner was slammed with broken glass, as was Culberson, as water poured into the boat.  “I found a good trough to turn around in and we headed back in,” Wagner said, explaining that with the window blown out they could not continue. They notified the Coast Guard and as they docked at Station Destin, a Coast Guard boat was headed out to assist the floundering pontoon boat.  “There were no deep cuts,” Wagner said after EMS personnel checked him out. “Little cuts. Nothing significant.”  Still, workplace rules required that he be checked out, and he went to Destin ER. His lacerations did not require stitches. He did receive a tetanus shot as a precaution. Culberson’s wounds were also minor.  Will he go out again?  “No hesitation,” he said immediately. “There’s nothing better we do than safeguarding a life.”  .embed-container { position: relative; padding-bottom: 56.25%; height: 0; overflow: hidden; max-width: 100%; } .embed-container iframe, .embed-container object, .embed-container embed { position: absolute; top: 0; left: 0; width: 100%; height: 100%; }  Never miss a story
",,,https://www.nwfdailynews.com/news/20190713/we-got-another-big-one-coming-large-wave-blows-out-window-in-ocso-boat
COLLECT1009225471,COLLECT1009225471,Florida man wearing ‘COKE’ t-shirt arrested for selling crack cocaine: police,10270226041560315598940.pdf,"Child,Child,Child,Child","COLLECT1009225472,COLLECT1009225474,COLLECT1009225475,COLLECT1009225476","Image 0 - Florida man wearing ‘COKE’ t-shirt arrested for selling crack cocaine: police,Image 1 - Florida man wearing ‘COKE’ t-shirt arrested for selling crack cocaine: police,Image 2 - Florida man wearing ‘COKE’ t-shirt arrested for selling crack cocaine: police,Image 3 - Florida man wearing ‘COKE’ t-shirt arrested for selling crack cocaine: police","Attachment,Attachment,Attachment,Attachment",5246,"Florida man wearing ‘COKE’ t-shirt arrested for selling crack cocaine: police
Fox News Flash top headlines for June 12
Fox News Flash top headlines for June 12 are here. Check out what's clicking on Foxnews.com
Am ex-con in Florida was wearing a shirt emblazoned with the word “COKE” while selling crack cocaine to an undercover agent last week, an arrest affidavit said.
Terry Leon Simmons, 53, was arrested Friday afternoon in his Fort Pierce home – about a 2-hour drive north of Miami – on a charge of felony cocaine sales. He was slapped with another felony charge after officers found marijuana “in plain view” and “what appeared to be” ecstasy next to his bed, the affidavit said .
Terry Leon Simmons was arrested in his Florida apartment last week on drug-related charges.  (St. Lucie County jail )
Police said Simmons sold crack cocaine to a driver outside a convenience store near his apartment on June 5. A probable cause affidavit said officers observed a suspect wearing a “blue shirt with red lettering on the front that said ‘COKE."" He allegedly sold four crack cocaine rocks for $40.


{
	id = 'https://www.foxnews.com/us/florida-man-wearing-coke-t-shirt-arrested-for-selling-crack-cocaine-polic',
	category = 'Bradford Betz',
	date = 'Wed, 12 Jun 2019 03:38:47 GMT',
	author = 'Bradford Betz',
	summary = 'A Florida ex-convict was wearing a shirt emblazoned with the word “COKE” while selling crack cocaine',
	guid = 'https://www.foxnews.com/us/florida-man-wearing-coke-t-shirt-arrested-for-selling-crack-cocaine-polic',
	link = 'https://www.foxnews.com/us/florida-man-wearing-coke-t-shirt-arrested-for-selling-crack-cocaine-polic',
	title = 'Florida man wearing ‘COKE’ t-shirt arrested for selling crack cocaine: police',
	tagline = 'A Florida ex-convict was wearing a shirt emblazoned with the word “COKE” while selling crack cocaine',
	modified = 'Wed, 12 Jun 2019 03:38:47 GMT',
	description = 'A Florida ex-convict was wearing a shirt emblazoned with the word “COKE” while selling crack cocaine',
	title_detail = '{type: 'text/plain', value: 'Florida man wearing ‘COKE’ t-shirt arrested for selling crack cocaine: police'}',
	links = [{rel: 'alternate', type: 'text/plain', value: 'https://www.foxnews.com/us/florida-man-wearing-coke-t-shirt-arrested-for-selling-crack-cocaine-police'}]',
	categories = [{term: 'da89cb45-d469-5d2a-9254-deb1eabba14b', schedule: 'foxnews.com/metadata/dc.identifier', label: 'null'}, {term: 'fox-news/us/us-regions/southeast/florida', schedule: 'foxnews.com/taxonomy', label: 'null'}, {term: 'fnc', schedule: 'foxnews.com/metadata/prism.channel', label: 'null'}, {term: 'fnc/us', schedule: 'foxnews.com/section-path', label: 'null'}, {term: 'article', schedule: 'foxnews.com/content-type', label: 'null'}, {term: 'Fox News', schedule: 'foxnews.com/metadata/dc.source', label: 'null'}, {term: 'Bradford Betz', schedule: 'foxnews.com/metadata/dc.creator', label: 'null'}]',
	modifed = 'Wed Jun 12 03:38:47 UTC 2019'
}
",,,
COLLECT10126215803,COLLECT10126215803,Image 0 - 62aeea84 c37d 430c 8937 6febba60b7ef,GDELT-12363111811563129224477_0.png,None,None,None,None,2946,"This document has no article text.
",60193_GDELT-12363111811563129224477_0.png,,
COLLECT10126325339,COLLECT10126325339,Image 2 - 62aeea84 c37d 430c 8937 6febba60b7ef,GDELT-19007238191563195626872_2.jpg,None,None,None,None,3188,"This document has no article text.
",39902_GDELT-19007238191563195626872_2.jpg,39902_GDELT-19007238191563195626872_2.jpg,
COLLECT10126687600,COLLECT10126687600,https://coastguardnews.com/coast-guard-cutter-elm-arrives-in-astoria-for-first-time/2019/07/15/,GDELT-15003389271563368457264.pdf,"Child,Child,Child","COLLECT10126687809,COLLECT10126687812,COLLECT10126687815","Image 0 - https://coastguardnews.com/coast-guard-cutter-elm-arrives-in-astoria-for-first-time/2019/07/15/,Image 1 - https://coastguardnews.com/coast-guard-cutter-elm-arrives-in-astoria-for-first-time/2019/07/15/,Image 2 - https://coastguardnews.com/coast-guard-cutter-elm-arrives-in-astoria-for-first-time/2019/07/15/","Attachment,Attachment,Attachment",8552,"Coast Guard Cutter Elm file photo by Petty Officer 1st Class Levi Read.  ASTORIA, Ore. — The Coast Guard Cutter Elm arrived in Astoria, its new homeport, for the first time, Monday.  The Elm, a Juniper Class 225-foot seagoing buoy tender, is operated by the same crew that operated the Coast Guard Cutter Fir, which left Astoria, June 2018 as part of a Coast Guard-wide hull swap.  The Elm is coming out of a midlife, dry-dock, major-overhaul period at the Coast Guard Yard in Baltimore. The major overhaul began in January 2018.  The Elm, commissioned in 1998, was previously homeported in Atlantic Beach, North Carolina, as part of Sector Field Office Macon, North Carolina. It spent the last 20 years maintaining over 250 floating aids to navigation from central New Jersey to the border of North and South Carolina.  The Elm’s primary mission will continue to be servicing aids to navigation, but its new area of responsibility stretches along the Pacific coasts of Oregon and Washington as well as in the Columbia River. Its area extends from the Oregon/California border north to the Strait of Juan de Fuca, and east in the Columbia River to Longview, Washington.  The aids that its crew will service and maintain are essential to commercial vessel traffic in shipping ports such as Coos Bay, Newport, Astoria, Portland, Longview, and Seattle.  The Elm’s crew will be responsible for 114 floating aids. The buoys, which the crew normally service, range in size from 13-feet tall and 5-feet wide to 35-feet tall and 9-feet wide and weigh up to 18,000 pounds. The Elm has heavy lift capabilities with a crane that can extend to 60 feet and lift up to 40,000 pounds.

Archives Archives Select Month July 2019  (86) June 2019  (154) May 2019  (151) April 2019  (106) March 2019  (102) February 2019  (105) January 2019  (97) December 2018  (106) November 2018  (100) October 2018  (134) September 2018  (169) August 2018  (175) July 2018  (165) June 2018  (173) May 2018  (163) April 2018  (157) March 2018  (157) February 2018  (120) January 2018  (151) December 2017  (122) November 2017  (160) October 2017  (183) September 2017  (246) August 2017  (245) July 2017  (194) June 2017  (230) May 2017  (187) April 2017  (158) March 2017  (149) February 2017  (120) January 2017  (128) December 2016  (127) November 2016  (123) October 2016  (184) September 2016  (184) August 2016  (201) July 2016  (203) June 2016  (182) May 2016  (161) April 2016  (165) March 2016  (176) February 2016  (126) January 2016  (145) December 2015  (115) November 2015  (114) October 2015  (180) September 2015  (171) August 2015  (212) July 2015  (227) June 2015  (188) May 2015  (190) April 2015  (171) March 2015  (158) February 2015  (133) January 2015  (112) December 2014  (147) November 2014  (125) October 2014  (160) September 2014  (187) August 2014  (249) July 2014  (262) June 2014  (246) May 2014  (214) April 2014  (183) March 2014  (159) February 2014  (100) January 2014  (129) December 2013  (141) November 2013  (186) October 2013  (178) September 2013  (214) August 2013  (235) July 2013  (249) June 2013  (210) May 2013  (221) April 2013  (177) March 2013  (143) February 2013  (136) January 2013  (143) December 2012  (151) November 2012  (164) October 2012  (223) September 2012  (167) August 2012  (214) July 2012  (234) June 2012  (231) May 2012  (180) April 2012  (168) March 2012  (163) February 2012  (118) January 2012  (138) December 2011  (143) November 2011  (158) October 2011  (181) September 2011  (182) August 2011  (239) July 2011  (263) June 2011  (214) May 2011  (215) April 2011  (154) March 2011  (176) February 2011  (127) January 2011  (159) December 2010  (184) November 2010  (162) October 2010  (223) September 2010  (208) August 2010  (239) July 2010  (262) June 2010  (226) May 2010  (300) April 2010  (229) March 2010  (219) February 2010  (146) January 2010  (218) December 2009  (185) November 2009  (215) October 2009  (237) September 2009  (256) August 2009  (291) July 2009  (325) June 2009  (281) May 2009  (278) April 2009  (235) March 2009  (252) February 2009  (177) January 2009  (242) December 2008  (213) November 2008  (195) October 2008  (257) September 2008  (330) August 2008  (285) July 2008  (313) June 2008  (306) May 2008  (254) April 2008  (211) March 2008  (223) February 2008  (237) January 2008  (241) December 2007  (247) November 2007  (250) October 2007  (223) September 2007  (214) August 2007  (221) July 2007  (231) June 2007  (166) May 2007  (254) April 2007  (180) March 2007  (235) February 2007  (166) January 2007  (208) December 2006  (166) November 2006  (39) Flickr Gallery Recent Posts
",,,https://coastguardnews.com/coast-guard-cutter-elm-arrives-in-astoria-for-first-time/2019/07/15/
COLLECT10125092179,COLLECT10125092179,coast guard suspends search for carnival crew member who fell off cruise ship_2993808,GDELT-9794927961562699477848.pdf,"Child,Child,Child,Child","COLLECT10125092378,COLLECT10125092379,COLLECT10125092381,COLLECT10125092382","Image 0 - coast guard suspends search for carnival crew member who fell off cruise ship_2993808,Image 1 - coast guard suspends search for carnival crew member who fell off cruise ship_2993808,Image 2 - coast guard suspends search for carnival crew member who fell off cruise ship_2993808,Image 3 - coast guard suspends search for carnival crew member who fell off cruise ship_2993808","Attachment,Attachment,Attachment,Attachment",6571,"Mullen added that suspending the search “is one of the most difficult decisions we have to make as first responders, and it is never made lightly.”  Coast Guard officials have searched some 2,600 square nautical miles for nearly two days straight. Officials were not able to locate the crew member, who was identified as Gaffar Satwilkar by WSVN .  Satwilkar’s brother, Mohammed Satwilkar, told the station: “We all are waiting for him. We want him to come back as soon as possible.” He added that his brother is a father of three children.  The Coast Guard suspended its search Sunday for a missing Carnival Victory crew member who reportedly went overboard July 4 about 30 miles northwest of Cuba. https://t.co/a6BD5lQlLP

The Carnival Victory was traveling on July 4 from Cozumel, Mexico, to its home port in Miami, Florida, reported Fox News .  “The ship’s command immediately returned to the location where the crew member was last seen and initiated search and rescue activities, which are ongoing,” a Carnival spokesperson told Fox.  Other details about the incident are not clear. Lawsuit Filed in Another Case  A lawsuit was filed in a federal court in Miami,  Florida , claiming that Carnival Cruise Line officials refused to let a passenger off a cruise ship to seek medical attention after a  heart  attack.  Jeffrey Eisenman was on the Carnival Sunshine with his wife and children when he suffered “major heart attack” in December 2018, the  Miami Herald reported on June 12.  The Pennsylvania man “died onboard while confined to the medical center of the Carnival Sunshine against his will,” said a lawsuit filed by Ira Leesfield of Miami’s Leesfield Scolaro, representing the family of Eisenman. “His family was forced to watch on in horror at his mistreatment and decline into a gruesome death.”  Carnival objected to the family’s claims. A file photo of a Carnival ship. (Kevork Djansezian/Getty Images)  “We are very sorry for the Eisenman family’s loss, but the scenario that is alleged in the lawsuit is not accurate,” Carnival told the Herald. “Our onboard medical team followed all proper procedures to attend to a guest who became critically ill very quickly, including liaising with the local hospital which was not equipped to handle his condition. Mr. Eisenman’s treatment plan and keeping him on the ship was formulated in consultation with his family.”  The lawsuit also alleged that on the ship, while it was docked in the Turks and Caicos islands, Eisenman began vomiting and felt pain in his chest and left arm. A doctor then saw him, saying he had a “major heart attack,” the report said. Share this article
",,,https://www.theepochtimes.com/coast-guard-suspends-search-for-carnival-crew-member-who-fell-off-cruise-ship_2993808.html
COLLECT1009162212,COLLECT1009162212,Image 0 - Coast Guard searching for Texas police chief knocked overboard by large wake,15151754391560020274081_0.jpg,None,None,None,None,3267,"This document has no article text.
",29244_15151754391560020274081_0.jpg,29244_15151754391560020274081_0.jpg,
COLLECT10125354648,COLLECT10125354648,Storms rough seas knock 18 people in the water 14063329,GDELT-17301440961562782448561.pdf,"Child,Child,Child,Child,Child,Child,Child,Child,Child,Child","COLLECT10125354856,COLLECT10125525289,COLLECT10125526125,COLLECT10125526126,COLLECT10125526132,COLLECT10125526133,COLLECT10125526148,COLLECT10125526149,COLLECT10125526150,COLLECT10125526850","Image 0 - Storms rough seas knock 18 people in the water 14063329,858070547: 080: Yield\, not specified below,858071383: 020: Make an appeal or request\, not specified below,858071384: 020: Make an appeal or request\, not specified below,858071390: 060: Engage in material cooperation\, not specified below,858071391: 073: Provide humanitarian aid,858071406: 060: Engage in material cooperation\, not specified below,858071407: 060: Engage in material cooperation\, not specified below,858071408: 060: Engage in material cooperation\, not specified below,858072108: 080: Yield\, not specified below","Attachment,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent,GDELTEvent",7804,"Image 1 of 22 Greenwich's Marley Macdougall is the first one back on the sand after a brief storm that cleared the beach at Greenwich Point Park in Old Greenwich, Conn. Sunday, June 30, 2019. Greenwich's Marley Macdougall is the first one back on the sand after a brief storm that cleared the beach at Greenwich Point Park in Old Greenwich, Conn. Sunday, June 30, 2019. Photo: Tyler Sizemore, Hearst Connecticut Media Storms, rough seas knock 18 people in the water of LI Sound 1  /  22 Back to Gallery  Strong thunderstorms created rough water conditions on Long Island Sound on Sunday.  The U.S. Coast Guard and its partner agencies responded to more than 20 cases of mariners in distress and 18 persons in the water wearing lifejackets after severe weather swept through western Connecticut and the Sound.  “In these cases, the Coast Guard rescued or assisted boaters across Long Island Sound ranging from taking on water, beset by weather, capsized, or disabled. In one case, a Coast Guard Station Eatons Neck boatcrew medically evacuated a female with an injured arm and safely transferred her to awaiting emergency medical services at Town Dock Pier in Huntington Bay,” the guard said Monday morning.  Stamford Marine Police Sgt. Kevin Fitzgibbons said he and his two boat crews were inundated by calls for help in and around Stamford Harbor when a squall came through Sunday afternoon.  Fitzgibbons said that earlier in the afternoon he was on patrol and warning boaters as they were leaving the harbor that some heavy weather was on its way and it would be best to turn back.  While some heeded his warnings, others continued on. While making safety checks, the police officers were able turn others back for a lack of life preservers and other missing equipment.  But just as the storm came tearing through the harbor, there were six calls for help with a number of people reportedly in the water, he said.  “The wall (of water) came through just as we thought and it was pandemonium for a little while. There were calls to 911, calls to our cell phones, VHF radio reports, police radio reports and email. There were six incidents going on at one time with reports of multiple people in the water,” he said Monday morning. Along with the two police boats, the fire department and harbor master also helped answer the distress calls.  Fitzgibbons said that when one kayaker fishing outside the harbor turned to see the blackened storm clouds racing toward him, he threw away his two fishing poles and started paddling to shore. He and his kayak were rescued by one of the police boats.  An 18-foot sailboat capsized, but the boat and crew were rescued by a Stamford Yacht Club chase boat.  One crew anchored and abandoned a boat outside Stamford Harbor, and the crew was taken aboard by another boat and brought into the harbor, Fitzgibbons said.  But no one was seriously injured and everyone turned out to be accounted for.  “Thank God if anything we only had minor injuries. Like I said, nothing too serious,” Fitzgibbons said.  After a busy weekend off Connecticut and Long Island, the guard is reminding the boating public to be prepared and to practice safe boating during the active summer season.  The Coast Guard recommends boaters check the forecasted weather conditions prior to departing shore.  In many cases, weather conditions can quickly deteriorate and catch boaters off guard and underprepared.  “The marine environment is complex and ever changing. That’s why prior to getting underway, always check the weather and ensure all required safety equipment is onboard,” said Cmdr. Valerie Boyd, search and rescue coordinator, Sector Long Island Sound.  “Many of the individuals are alive today because they were wearing lifejackets,” Boyd said.  For more information about how you can be prepared before heading out onto the water, visit the Coast Guard Auxiliary's Vessel Safety Check site . Related Stories
",,,https://www.milfordmirror.com/local/article/Storms-rough-seas-knock-18-people-in-the-water-14063329.php
COLLECT10126135987,COLLECT10126135987,https://coastguardnews.com/coast-guard-rescues-2-boaters-near-port-mansfield-texas/2019/07/11/,GDELT2915354861563054506882.pdf,Child,COLLECT10126136146,Image 0 - https://coastguardnews.com/coast-guard-rescues-2-boaters-near-port-mansfield-texas/2019/07/11/,Attachment,8236,"Coast Guard Air Station Corpus Christi Dolphin helicopter file photo by PA2 Adam Eggers  CORPUS CHRISTI, Texas — The Coast Guard rescued two boaters after their vessel capsized approximately six miles north of Port Mansfield, Texas, Wednesday evening.  Coast Guard Sector/Air Station Corpus Christi watchstanders received a report from the captain of a good Samaritan vessel who reported a vessel taking on water with two individuals aboard in Lower Laguna Madre.  Coast Guard Air Station Corpus Christi launched a HC-144 Ocean Sentry and an MH-65 Dolphin helicopter aircrew to the scene. The helicopter aircrew arrived on scene and hoisted the two boaters. The two mariners were transferred to awaiting emergency medical services personnel at the Charles R Johnson Airport in Port Mansfield.  The boaters were reported to be in stable condition.  The weather on scene was reported as 2-foot seas with 15 mph winds.

Archives Archives Select Month July 2019  (71) June 2019  (154) May 2019  (151) April 2019  (106) March 2019  (102) February 2019  (105) January 2019  (97) December 2018  (106) November 2018  (100) October 2018  (134) September 2018  (169) August 2018  (175) July 2018  (165) June 2018  (173) May 2018  (163) April 2018  (157) March 2018  (157) February 2018  (120) January 2018  (151) December 2017  (122) November 2017  (160) October 2017  (183) September 2017  (246) August 2017  (245) July 2017  (194) June 2017  (230) May 2017  (187) April 2017  (158) March 2017  (149) February 2017  (120) January 2017  (128) December 2016  (127) November 2016  (123) October 2016  (184) September 2016  (184) August 2016  (201) July 2016  (203) June 2016  (182) May 2016  (161) April 2016  (165) March 2016  (176) February 2016  (126) January 2016  (145) December 2015  (115) November 2015  (114) October 2015  (180) September 2015  (171) August 2015  (212) July 2015  (227) June 2015  (188) May 2015  (190) April 2015  (171) March 2015  (158) February 2015  (133) January 2015  (112) December 2014  (147) November 2014  (125) October 2014  (160) September 2014  (187) August 2014  (249) July 2014  (262) June 2014  (246) May 2014  (214) April 2014  (183) March 2014  (159) February 2014  (100) January 2014  (129) December 2013  (141) November 2013  (186) October 2013  (178) September 2013  (214) August 2013  (235) July 2013  (249) June 2013  (210) May 2013  (221) April 2013  (177) March 2013  (143) February 2013  (136) January 2013  (143) December 2012  (151) November 2012  (164) October 2012  (223) September 2012  (167) August 2012  (214) July 2012  (234) June 2012  (231) May 2012  (180) April 2012  (168) March 2012  (163) February 2012  (118) January 2012  (138) December 2011  (143) November 2011  (158) October 2011  (181) September 2011  (182) August 2011  (239) July 2011  (263) June 2011  (214) May 2011  (215) April 2011  (154) March 2011  (176) February 2011  (127) January 2011  (159) December 2010  (184) November 2010  (162) October 2010  (223) September 2010  (208) August 2010  (239) July 2010  (262) June 2010  (226) May 2010  (300) April 2010  (229) March 2010  (219) February 2010  (146) January 2010  (218) December 2009  (185) November 2009  (215) October 2009  (237) September 2009  (256) August 2009  (291) July 2009  (325) June 2009  (281) May 2009  (278) April 2009  (235) March 2009  (252) February 2009  (177) January 2009  (242) December 2008  (213) November 2008  (195) October 2008  (257) September 2008  (330) August 2008  (285) July 2008  (313) June 2008  (306) May 2008  (254) April 2008  (211) March 2008  (223) February 2008  (237) January 2008  (241) December 2007  (247) November 2007  (250) October 2007  (223) September 2007  (214) August 2007  (221) July 2007  (231) June 2007  (166) May 2007  (254) April 2007  (180) March 2007  (235) February 2007  (166) January 2007  (208) December 2006  (166) November 2006  (39) Flickr Gallery Recent Posts
",,,https://coastguardnews.com/coast-guard-rescues-2-boaters-near-port-mansfield-texas/2019/07/11/
COLLECT10126481239,COLLECT10126481239,qatar opens biggest coast guard base amid us iran standoff,GDELT15659817781563289860658.pdf,"Child,Child,Child","COLLECT10126481355,COLLECT10126481356,COLLECT10126481357","Image 0 - qatar opens biggest coast guard base amid us iran standoff,Image 1 - qatar opens biggest coast guard base amid us iran standoff,Image 2 - qatar opens biggest coast guard base amid us iran standoff","Attachment,Attachment,Attachment",5921,"Qatar opens biggest coast guard base amid US-Iran standoff AFP Published Jul 15, 2019, 12:45 pm IST Updated Jul 15, 2019, 12:45 pm IST Qatar, a key US ally in the region, is home to Washington's largest Middle East military base.  Qatar, a key US ally in the region, is home to Washington's largest Middle East military base. (Photo: AFP)  Semaisima: Qatar inaugurated its largest coast guard base Sunday as a standoff between Iran and the United States continues to boost tensions in strategic Gulf waters.  Prime Minister Abdullah bin Nasser bin Khalifa Al-Thani and commander of US Naval Forces in the Middle East Vice Admiral Jim Malloy attended the ceremony at the Al-Daayen naval base in Semaisima, 30 kilometres (18 miles) from Doha on Qatar's eastern coast.     Qatar, a key US ally in the region, is home to Washington's largest Middle East military base.  Malloy, commander of the US Fifth Fleet based in Bahrain, said the new base was ""a wonderful opportunity for us to interface more strongly with the Qatari coast guard.""  Tensions in the Gulf -- through which nearly a third of the world's oil is transported -- have spiked in recent weeks, with the US blaming Iran for multiple attacks on tanker ships in the region and Tehran shooting down an American drone.  The 600,000-plus square-metre site aims to ""facilitate the securing of all territorial waters of the State and border posts,"" the interior ministry wrote on Twitter.  It includes a ""sophisticated seaport,"" training and medical facilities, civil defence offices and operating rooms, the ministry added.  Asked whether the base could enhance US-Qatari coordination on Iran, Malloy said the move was ""all about maritime security, that's what our focus is.""  The US said Thursday it was discussing military escorts for vessels in the Gulf a day after armed Iranian boats allegedly threatened a British oil tanker in the Strait of Hormuz.
",,,https://www.deccanchronicle.com/world/middle-east/150719/qatar-opens-biggest-coast-guard-base-amid-us-iran-standoff.html
